State,County Name,x,y,Color,Pop,PopDensity,logPopDens,Largest City,County Full,State Full
MN,Traverse,58,70,G,3311,6.2,0.7923916895,Wheaton,Traverse County,Minnesota
MN,Big Stone,58,69,G,4996,10.6,1.025305865,Ortonville,Big Stone County,Minnesota
MN,Lac qui Parle,58,68,G,6719,9.5,0.9777236053,Dawson,Lac qui Parle County,Minnesota
MN,Yellow Medicine,58,67,G,9814,13.8,1.139879086,Granite Falls,Yellow Medicine County,Minnesota
MN,Lincoln,58,66,G,5677,11,1.041392685,Tyler,Lincoln County,Minnesota
MN,Pipestone,58,65,G,9191,20.6,1.31386722,Pipestone,Pipestone County,Minnesota
MN,Rock,58,64,G,9402,20.1,1.303196057,Luverne,Rock County,Minnesota
MO,Mississippi,69,39.5,Y,13574,34.9,1.542825427,Charleston,Mississippi County,Missouri
MO,St. Louis City,67,44.5,Y,308174,5157.5,3.712439237,St. Louis,St. Louis City,Missouri
MO,Perry,68,42,Y,19191,40,1.602059991,Perryville,Perry County,Missouri
MO,Cape Girardeau,68,41,Y,78491,130.8,2.116607744,Cape Girardeau,Cape Girardeau County,Missouri
MO,Scott,68,40,Y,38633,93.3,1.969881644,Sikeston,Scott County,Missouri
MO,New Madrid,68,39,Y,17560,28.1,1.44870632,Portageville,New Madrid County,Missouri
MO,Pemiscot,68,38,Y,16663,37.1,1.56937391,Caruthersville,Pemiscot County,Missouri
MO,St. Louis,67,43.5,Y,996919,1967.2,3.293848516,St. Louis,St. Louis County,Missouri
MO,Ste. Genevieve,67,41.5,Y,17848,36.4,1.561101384,Ste. Genevieve,Ste. Genevieve County,Missouri
MO,Bollinger,67,40.5,Y,12225,20,1.301029996,Marble Hill,Bollinger County,Missouri
MO,Stoddard,67,39.5,Y,29377,36.4,1.561101384,Dexter,Stoddard County,Missouri
MO,Dunklin,67,38.5,Y,30027,59.1,1.771587481,Kennett,Dunklin County,Missouri
MO,St. Charles,66,44,Y,394290,643.2,2.808346036,O'Fallon,St. Charles County,Missouri
MO,Jefferson,66,43,Y,223951,333.1,2.522574633,Arnold,Jefferson County,Missouri
MO,St. Francois,66,42,Y,66643,144.6,2.160168293,Farmington,St. Francois County,Missouri
MO,Madison,66,41,Y,12179,24.7,1.392696953,Fredericktown,Madison County,Missouri
MO,Wayne,66,40,Y,13195,17.8,1.250420002,Piedmont,Wayne County,Missouri
MO,Butler,66,39,Y,42656,61.6,1.789580712,Poplar Bluff,Butler County,Missouri
MO,Pike,65,45.5,Y,18455,27.6,1.440909082,Bowling Green,Pike County,Missouri
MO,Lincoln,65,44.5,Y,56477,83.9,1.923761961,Troy,Lincoln County,Missouri
MO,Warren,65,43.5,Y,34453,75.9,1.880241776,Warrenton,Warren County,Missouri
MO,Franklin,65,42.5,Y,103191,110,2.041392685,Washington,Franklin County,Missouri
MO,Washington,65,41.5,Y,24860,33.2,1.521138084,Potosi,Washington County,Missouri
MO,Iron,65,40.5,Y,10164,19.3,1.285557309,Ironton,Iron County,Missouri
MO,Carter,65,39.5,Y,6147,12.3,1.089905111,Van Buren,Carter County,Missouri
MO,Ripley,65,38.5,Y,13567,22.4,1.350248018,Doniphan,Ripley County,Missouri
MO,Clark,64,48,Y,6779,14.1,1.149219113,Kahoka,Clark County,Missouri
MO,Marion,64,47,Y,28608,65.9,1.818885415,Hannibal,Marion County,Missouri
MO,Ralls,64,46,Y,10234,21.6,1.334453751,New London,Ralls County,Missouri
MO,Audrain,64,45,Y,25644,36.9,1.567026366,Mexico,Audrain County,Missouri
MO,Montgomery,64,44,Y,11487,22.8,1.357934847,Montgomery City,Montgomery County,Missouri
MO,Gasconade,64,43,Y,14711,29.4,1.46834733,Owensville,Gasconade County,Missouri
MO,Crawford,64,42,Y,24154,33.3,1.522444234,Cuba,Crawford County,Missouri
MO,Dent,64,41,Y,15545,20.8,1.318063335,Salem,Dent County,Missouri
MO,Reynolds,64,40,Y,6290,8.3,0.9190780924,Ellington,Reynolds County,Missouri
MO,Oregon,64,39,Y,10647,13.8,1.139879086,Thayer,Oregon County,Missouri
MO,Scotland,63,48.5,Y,4902,11.1,1.045322979,Memphis,Scotland County,Missouri
MO,Lewis,63,47.5,Y,9955,20.2,1.305351369,Canton,Lewis County,Missouri
MO,Shelby,63,46.5,Y,6013,12.7,1.103803721,Shelbina,Shelby County,Missouri
MO,Monroe,63,45.5,Y,8629,13.6,1.133538908,Monroe City,Monroe County,Missouri
MO,Callaway,63,44.5,Y,44889,53.1,1.725094521,Fulton,Callaway County,Missouri
MO,Osage,63,43.5,Y,13615,23,1.361727836,Linn,Osage County,Missouri
MO,Maries,63,42.5,Y,8803,17.4,1.240549248,Belle,Maries County,Missouri
MO,Phelps,63,41.5,Y,44630,67.2,1.827369273,Rolla,Phelps County,Missouri
MO,Texas,63,40.5,Y,25604,22.1,1.344392274,Licking,Texas County,Missouri
MO,Shannon,63,39.5,Y,8217,8.4,0.9242792861,Winona,Shannon County,Missouri
MO,Howell,63,38.5,Y,40104,43.6,1.639486489,West Plains,Howell County,Missouri
MO,Schuyler,62,48,Y,4555,14.4,1.158362492,Lancaster,Schuyler County,Missouri
MO,Knox,62,47,Y,3947,8.2,0.9138138524,Edina,Knox County,Missouri
